seed,length_mu
sd20_10x3a6_roothairs.csv,164.4346008
sd20_10x4b1_roothairs.csv,248.0929337
sd20_10x4b2_roothairs.csv,245.6304459
sd20_10x4b3_roothairs.csv,272.3641773
sd20_10x5a1_roothairs.csv,174.9114272
sd20_10x5a2_roothairs.csv,228.03703
sd20_10x5a3_roothairs.csv,309.4979553
sd20_10x6a1_roothairs.csv,219.8799823
sd20_10x6a2_roothairs.csv,272.9918823
sd20_10x6a3_roothairs.csv,220.7698572
sd20_10x6a4_roothairs.csv,271.6126099
sd20_10x7a1_roothairs.csv,216.08293
sd20_10x7a2_roothairs.csv,155.5545902
sd20_10x7a3_roothairs.csv,162.2822723
sd20_10x7a4_roothairs.csv,196.4644413
sd20_10x7a5_roothairs.csv,304.6819305
sd20_10x7a6_roothairs.csv,238.170929
sd20_10x7a7_roothairs.csv,155.8959054
sd20_10x7a8_roothairs.csv,259.0347175
sd20_10x81_roothairs.csv,191.7474548
sd20_10x82_roothairs.csv,232.2831726
sd20_10x83_roothairs.csv,364.5425674
sd20_10x84_roothairs.csv,257.7249603
sd20_10xs1a1_roothairs.csv,154.9615723
sd20_10xs1a2_roothairs.csv,293.3675537
sd20_10xs1a3_roothairs.csv,152.7922091
sd20_10xs1a4_roothairs.csv,187.213456
sd20_10xs1a5_roothairs.csv,232.7327795
sd20_10xs1a6_roothairs.csv,217.9610901
sd20_10xs1a7_roothairs.csv,224.2987167
sd20_10xs1a8_roothairs.csv,224.3617859
sd20_10xs21_roothairs.csv,153.5031738
sd20_10xs22_roothairs.csv,189.5715637
sd20_10xs23_roothairs.csv,243.5179993
sd20_10xs25_roothairs.csv,214.7417117
sd20_10xs26_roothairs.csv,154.7480927
sd20_10xs3a1_roothairs.csv,221.6582092
sd20_10xs3a2_roothairs.csv,235.52771
sd20_10xs3a3_roothairs.csv,171.8194293
sd20_10xs3a4_roothairs.csv,288.6910095
sd20_10xs3a5_roothairs.csv,250.5060577
sd20_10xs3a6_roothairs.csv,246.9306274
sd20_10xs3a7_roothairs.csv,170.2979126
sd20_10xs3a8_roothairs.csv,299.8220215
sd20_10xs3a9_roothairs.csv,260.0878906
sd20_10xs4a1_roothairs.csv,269.7904396
sd20_10xs4a2_roothairs.csv,222.0826874
sd20_10xs4a3_roothairs.csv,228.9157562
sd20_10xs4a4_roothairs.csv,291.7268372
sd20_10xs4a5_roothairs.csv,227.4287033
sd20_10xs4a6_roothairs.csv,277.6562885
sd20_10xs4a7_roothairs.csv,273.0776062
sd20_10xs4a8_roothairs.csv,223.4912415
sd20_10xs5a1_roothairs.csv,244.1705627
sd20_10xs5a2_roothairs.csv,196.3504509
sd20_10xs5a3_roothairs.csv,199.3845825
sd20_10xs5a4_roothairs.csv,280.185069
sd20_10xs5a5_roothairs.csv,197.2267288
sd20_10xs61_roothairs.csv,217.7463203
sd20_10xs62_roothairs.csv,174.2385239
sd20_10xs63_roothairs.csv,222.3710938
sd20_10xs64_roothairs.csv,216.5848627
sd20_10xs65_roothairs.csv,254.36763
sd21_10x101_roothairs.csv,306.2190552
sd21_10x102_roothairs.csv,288.6143059
sd21_10x103_roothairs.csv,348.1154185
sd21_10x104_roothairs.csv,269.2124634
sd21_10x106_roothairs.csv,341.6427608
sd21_10x107_roothairs.csv,313.3536354
sd21_10x108_roothairs.csv,298.1863228
sd21_10x11a2_roothairs.csv,363.2628784
sd21_10x11a3_roothairs.csv,371.5973816
sd21_10x11a4_roothairs.csv,247.1745776
sd21_10x11a5_roothairs.csv,288.7762932
sd21_10x11_roothairs.csv,207.691855
sd21_10x121_roothairs.csv,241.7536926
sd21_10x122_roothairs.csv,275.1800476
sd21_10x123_roothairs.csv,207.3105423
sd21_10x124_roothairs.csv,191.7804009
sd21_10x125_roothairs.csv,222.5144126
sd21_10x126_roothairs.csv,340.1257935
sd21_10x127_roothairs.csv,276.497551
sd21_10x12_roothairs.csv,178.5896912
sd21_10x13_roothairs.csv,240.1686401
sd21_10x14_roothairs.csv,344.9684178
sd21_10x2a1_roothairs.csv,279.3866577
sd21_10x2a2_roothairs.csv,199.1487274
sd21_10x2a3_roothairs.csv,200.6171188
sd21_10x2a4_roothairs.csv,235.2143204
sd21_10x2a5_roothairs.csv,232.3108211
sd21_10x2a6_roothairs.csv,382.5884705
sd21_10x2a7_roothairs.csv,213.6518909
sd21_10x2a8_roothairs.csv,284.4396842
sd21_10x310_roothairs.csv,299.0698547
sd21_10x311_roothairs.csv,264.7215881
sd21_10x312_roothairs.csv,329.8236214
sd21_10x313_roothairs.csv,190.9495606
sd21_10x314_roothairs.csv,205.1228943
sd21_10x31_roothairs.csv,262.6200867
sd21_10x32_roothairs.csv,220.5420532
sd21_10x33_roothairs.csv,199.6509705
sd21_10x34_roothairs.csv,346.9240112
sd21_10x35_roothairs.csv,318.6434204
sd21_10x36_roothairs.csv,282.5941058
sd21_10x37_roothairs.csv,244.2813416
sd21_10x38_roothairs.csv,259.2651803
sd21_10x39_roothairs.csv,290.6260534
sd21_10x4a10_roothairs.csv,310.5754395
sd21_10x4a11_roothairs.csv,220.1880188
sd21_10x4a12_roothairs.csv,302.2103992
sd21_10x4a13_roothairs.csv,238.5268018
sd21_10x4a14_roothairs.csv,274.1263535
sd21_10x4a15_roothairs.csv,352.8225648
sd21_10x4a16_roothairs.csv,295.9645691
sd21_10x4a1_roothairs.csv,277.7043021
sd21_10x4a2_roothairs.csv,264.9567164
sd21_10x4a3_roothairs.csv,302.255292
sd21_10x4a4_roothairs.csv,280.3701431
sd21_10x4a5_roothairs.csv,353.9282837
sd21_10x4a7_roothairs.csv,281.1351929
sd21_10x4a9_roothairs.csv,353.7906189
sd21_10x5a10_roothairs.csv,271.1160278
sd21_10x5a11_roothairs.csv,279.0083618
sd21_10x5a1_roothairs.csv,280.2838745
sd21_10x5a2_roothairs.csv,276.8841115
sd21_10x5a3_roothairs.csv,275.3665947
sd21_10x5a4_roothairs.csv,286.3187561
sd21_10x5a5_roothairs.csv,249.7830607
sd21_10x5a6_roothairs.csv,291.6700134
sd21_10x5a7_roothairs.csv,249.5066829
sd21_10x5a8_roothairs.csv,322.3649902
sd21_10x5a9_roothairs.csv,300.9458193
sd21_10x6a10_roothairs.csv,325.921178
sd21_10x6a1_roothairs.csv,331.4328687
sd21_10x6a2_roothairs.csv,353.9901011
sd21_10x6a3_roothairs.csv,349.8233631
sd21_10x6a4_roothairs.csv,266.8299165
sd21_10x6a5_roothairs.csv,278.2094525
sd21_10x6a6_roothairs.csv,287.1135278
sd21_10x6a7_roothairs.csv,319.2681895
sd21_10x6a9_roothairs.csv,266.0914856
sd21_10x7a10_roothairs.csv,196.5340271
sd21_10x7a1_roothairs.csv,285.2694092
sd21_10x7a2_roothairs.csv,248.2246891
sd21_10x7a3_roothairs.csv,210.2563614
sd21_10x7a4_roothairs.csv,288.6947632
sd21_10x7a5_roothairs.csv,291.074646
sd21_10x7a6_roothairs.csv,313.2857875
sd21_10x7a7_roothairs.csv,290.3123727
sd21_10x7a9_roothairs.csv,146.7871003
sd21_10x810_roothairs.csv,256.5280624
sd21_10x81_roothairs.csv,237.5527812
sd21_10x83_roothairs.csv,312.4717182
sd21_10x84_roothairs.csv,260.1152451
sd21_10x85_roothairs.csv,306.1734596
sd21_10x86_roothairs.csv,177.7636871
sd21_10x87_roothairs.csv,280.6158142
sd21_10x88_roothairs.csv,171.2516479
sd21_10x89_roothairs.csv,242.9847126
sd21_10x9a1_roothairs.csv,297.3148443
sd21_10x9a2_roothairs.csv,324.8786316
sd21_10x9a3_roothairs.csv,229.185791
sd21_10x9a4_roothairs.csv,367.5299072
sd21_10x9a5_roothairs.csv,326.6233826
sd22_10811_roothairs.csv,323.8751831
sd22_1081_roothairs.csv,348.2551469
sd22_1082_roothairs.csv,285.775199
sd22_1083_roothairs.csv,316.5228859
sd22_1084_roothairs.csv,264.3604265
sd22_1085_roothairs.csv,281.8587375
sd22_1086_roothairs.csv,220.632019
sd22_1087_roothairs.csv,283.864302
sd22_1088_roothairs.csv,324.6325288
sd22_1089_roothairs.csv,233.7433576
sd22_10x11_roothairs.csv,193.9543265
sd22_10x12_roothairs.csv,285.6339541
sd22_10x13_roothairs.csv,281.7389526
sd22_10x14_roothairs.csv,223.7077087
sd22_10x2a1_roothairs.csv,271.825531
sd22_10x2a2_roothairs.csv,322.3436279
sd22_10x2a4_roothairs.csv,320.9575195
sd22_10x2a5_roothairs.csv,271.6670037
sd22_10x2a6_roothairs.csv,333.2092285
sd22_10x2a7_roothairs.csv,346.5685029
sd22_10x2a8_roothairs.csv,276.63974
sd22_10x3a1_roothairs.csv,344.5509247
sd22_10x3a2_roothairs.csv,319.1217809
sd22_10x3a3_roothairs.csv,289.6236124
sd22_10x3a4_roothairs.csv,286.2819583
sd22_10x3a5_roothairs.csv,322.6109934
sd22_10x3a6_roothairs.csv,259.2386801
sd22_10x3a7_roothairs.csv,306.9420776
sd22_10x4a1_roothairs.csv,318.642545
sd22_10x4a2_roothairs.csv,258.1688188
sd22_10x4a3_roothairs.csv,306.7244743
sd22_10x4a4_roothairs.csv,390.757792
sd22_10x4a5_roothairs.csv,340.7962646
sd22_10x4a6_roothairs.csv,350.9147465
sd22_10x4a7_roothairs.csv,354.7633667
sd22_10x4a8_roothairs.csv,384.6614105
sd22_10x5a10_roothairs.csv,222.060952
sd22_10x5a1_roothairs.csv,299.0651546
sd22_10x5a2_roothairs.csv,300.344182
sd22_10x5a3_roothairs.csv,298.8735962
sd22_10x5a4_roothairs.csv,243.0061759
sd22_10x5a5_roothairs.csv,229.9883543
sd22_10x5a6_roothairs.csv,339.5268274
sd22_10x5a7_roothairs.csv,316.6177432
sd22_10x5a8_roothairs.csv,328.563609
sd22_10x5a9_roothairs.csv,289.7878393
sd22_10x6a10_roothairs.csv,350.7749634
sd22_10x6a11_roothairs.csv,302.7036591
sd22_10x6a12_roothairs.csv,264.6308594
sd22_10x6a1_roothairs.csv,300.1589355
sd22_10x6a2_roothairs.csv,375.8070014
sd22_10x6a3_roothairs.csv,352.982605
sd22_10x6a4_roothairs.csv,335.2522246
sd22_10x6a5_roothairs.csv,330.4204316
sd22_10x6a6_roothairs.csv,318.7079773
sd22_10x6a7_roothairs.csv,236.5236488
sd22_10x6a8_roothairs.csv,352.7776184
sd22_10x6a9_roothairs.csv,337.7836304
sd22_10x7a10_roothairs.csv,277.005301
sd22_10x7a11_roothairs.csv,388.0461426
sd22_10x7a12_roothairs.csv,345.3615833
sd22_10x7a13_roothairs.csv,309.8669739
sd22_10x7a14_roothairs.csv,301.9708315
sd22_10x7a1_roothairs.csv,137.3975635
sd22_10x7a2_roothairs.csv,181.4449463
sd22_10x7a3_roothairs.csv,207.2806199
sd22_10x7a4_roothairs.csv,173.9527306
sd22_10x7a5_roothairs.csv,330.0961655
sd22_10x7a6_roothairs.csv,342.1047058
sd22_10x7a7_roothairs.csv,290.3389747
sd22_10x7a8_roothairs.csv,314.1651001
sd22_10x7a9_roothairs.csv,268.138916
sd22_10x9a1_roothairs.csv,178.2392456
sd22_10x9a2_roothairs.csv,137.9327225
sd22_10x9a3_roothairs.csv,326.2407837
sd22_10x9a4_roothairs.csv,310.7985709
sd22_10x9a5_roothairs.csv,248.9105897
sd22_10x9a6_roothairs.csv,155.7250519
sd22_10x9a7_roothairs.csv,139.5262131
sd23_10x1a1_roothairs.csv,192.304213
sd23_10x1a2_roothairs.csv,198.8857694
sd23_10x1a3_roothairs.csv,238.8101746
sd23_10x1a4_roothairs.csv,235.4748724
sd23_10x1a5_roothairs.csv,300.5256156
sd23_10x1a6_roothairs.csv,241.3050528
sd23_10x1a7_roothairs.csv,206.7232254
sd23_10x2a1_roothairs.csv,255.5287781
sd23_10x2a2_roothairs.csv,145.0635957
sd23_10x2a3_roothairs.csv,232.2782753
sd23_10x2a4_roothairs.csv,242.4826425
sd23_10x3a1_roothairs.csv,297.3273315
sd23_10x3a2_roothairs.csv,231.1333518
sd23_10x3a3_roothairs.csv,204.2386627
sd23_10x3a4_roothairs.csv,43.9873337
sd23_10x3a6_roothairs.csv,252.533952
sd23_10x3a7_roothairs.csv,204.2426519
sd23_10x4a1_roothairs.csv,194.894191
sd23_10x4a2_roothairs.csv,219.5313721
sd23_10x4a3_roothairs.csv,195.0597534
sd23_10x5a1_roothairs.csv,188.3848724
sd23_10x5a2_roothairs.csv,246.1346741
sd23_10x5a3_roothairs.csv,184.3241792
sd23_10x5a4_roothairs.csv,150.9824524
sd23_10x5a5_roothairs.csv,246.3646088
sd23_10x5a6_roothairs.csv,181.2864075
sd26_10x1a1_roothairs.csv,221.1268196
sd26_10x1a2_roothairs.csv,204.4816411
sd26_10x1a3_roothairs.csv,151.6735139
sd26_10x1a4_roothairs.csv,243.1142889
sd26_10x1a5_roothairs.csv,233.9396927
sd26_10x1a6_roothairs.csv,216.8144901
sd26_10x2a1_roothairs.csv,250.7595125
sd26_10x2a2_roothairs.csv,268.5849408
sd26_10x2a3_roothairs.csv,230.8877433
sd26_10x3a1_roothairs.csv,199.7727482
sd26_10x3a2_roothairs.csv,261.4082642
sd26_10x3a3_roothairs.csv,175.1316788
sd26_10x3a4_roothairs.csv,276.5889884
sd26_10x3a5_roothairs.csv,268.0724714
sd26_10x3a6_roothairs.csv,223.5135263
sd26_10x4a1_roothairs.csv,216.4630661
sd26_10x4a2_roothairs.csv,239.8516787
sd26_10x4a3_roothairs.csv,197.1124176
sd26_10x4a4_roothairs.csv,195.5527437
sd26_10x4a5_roothairs.csv,178.3891144
sd26_10x4a6_roothairs.csv,139.1566193
sd26_10x4a7_roothairs.csv,268.8357856
sd26_10x4a8_roothairs.csv,258.2053918
sd26_10x4a9_roothairs.csv,247.4412277
sd26_10x5a1_roothairs.csv,217.0961629
sd26_10x5a3_roothairs.csv,240.6103621
sd26_10x5a4_roothairs.csv,237.2578874
sd26_10x5a5_roothairs.csv,175.6477347
sd26_10x5a6_roothairs.csv,188.8201972
sd26_10x5a7_roothairs.csv,173.6203033
sd26_10x5a8_roothairs.csv,219.8965896
sd26_10x5a9_roothairs.csv,205.6977127
sd26_10x6a1_roothairs.csv,201.5025024
sd26_10x6a2_roothairs.csv,228.9018617
sd26_10x6a3_roothairs.csv,274.1675214
sd26_10x6a4_roothairs.csv,215.931366
sd26_10x7a1_roothairs.csv,159.2971527
sd26_10x7a2_roothairs.csv,229.3856434
sd26_10x7a3_roothairs.csv,244.5392313
sd26_10x7a4_roothairs.csv,235.5243028
sd26_10x7a5_roothairs.csv,205.5185852
sd26_10x7a6_roothairs.csv,191.4132324
sd26_10x7a7_roothairs.csv,163.8089425
sd26_10x7a8_roothairs.csv,180.866333
sd26_10x8a10_roothairs.csv,162.8952348
sd26_10x8a1_roothairs.csv,192.8244563
sd26_10x8a2_roothairs.csv,128.0855408
sd26_10x8a3_roothairs.csv,164.2451019
sd26_10x8a4_roothairs.csv,183.4351654
sd26_10x8a5_roothairs.csv,194.6343878
sd26_10x8a6_roothairs.csv,183.0967712
sd26_10x8a7_roothairs.csv,181.9262476
sd26_10x8a8_roothairs.csv,250.1752689
sd26_10x8a9_roothairs.csv,142.3799896
sd26_10x9a1_roothairs.csv,310.0223893
sd26_10x9a2_roothairs.csv,186.4031219
sd26_10x9a3_roothairs.csv,289.5820313
sd27_10x1a1_roothairs.csv,195.5948181
sd27_10x1a2_roothairs.csv,172.1915894
sd27_10x1a3_roothairs.csv,196.0194307
sd27_10x1a4_roothairs.csv,209.7761841
sd27_10x1a5_roothairs.csv,178.8882446
sd27_10x2a1_roothairs.csv,202.0421371
sd27_10x2a2_roothairs.csv,146.3010361
sd27_10x2a3_roothairs.csv,208.5197731
sd27_10x2a4_roothairs.csv,212.4436517
sd27_10x2a5_roothairs.csv,185.7620544
sd27_10x2a6_roothairs.csv,155.649709
sd27_10x3a1_roothairs.csv,172.5007782
sd27_10x3a2_roothairs.csv,270.2148521
sd27_10x3a3_roothairs.csv,220.9968716
sd27_10x3a4_roothairs.csv,322.2505788
sd27_10x4a1_roothairs.csv,175.9876484
sd27_10x4a2_roothairs.csv,203.5864096
sd27_10x4a3_roothairs.csv,217.862566
sd27_10x4a4_roothairs.csv,173.1698456
sd27_10x4a5_roothairs.csv,199.3929371
sd27_10x4a6_roothairs.csv,196.2943412
sd27_10x4a7_roothairs.csv,181.2006153
sd27_10x4a8_roothairs.csv,179.0767292
sd27_10x5a1_roothairs.csv,185.5650024
sd27_10x5a2_roothairs.csv,182.9107361
sd27_10x5a3_roothairs.csv,240.8753052
sd27_10x5a4_roothairs.csv,186.9517456
sd27_10x5a5_roothairs.csv,203.6285806
sd27_10x5a6_roothairs.csv,250.0649751
sd27_10x5a7_roothairs.csv,292.9281616
sd27_10x5a8_roothairs.csv,188.4937547
sd27_10x6a1_roothairs.csv,316.4762878
sd27_10x6a2_roothairs.csv,320.0651124
sd27_10x6a3_roothairs.csv,318.7806629
sd27_10x6a4_roothairs.csv,286.4877319
sd27_10x6a5_roothairs.csv,185.7550278
sd27_10x6a6_roothairs.csv,303.2416858
sd27_10x6a7_roothairs.csv,281.4872101
sd27_10x7a1_roothairs.csv,257.9970291
sd27_10x7a2_roothairs.csv,275.0582275
sd27_10x7a3_roothairs.csv,191.2965656
sd27_10x7a4_roothairs.csv,219.5110779
sd27_10x7a5_roothairs.csv,239.3480377
sd27_10x8a1_roothairs.csv,262.1439514
sd27_10x8a2_roothairs.csv,275.5976868
sd27_10x8a3_roothairs.csv,217.8764648
sd27_10x8a4_roothairs.csv,150.9910843
sd27_10xs1a1_roothairs.csv,249.3838348
sd27_10xs1a2_roothairs.csv,284.3495363
sd27_10xs1a3_roothairs.csv,200.3439697
sd27_10xs2a1_roothairs.csv,256.7342987
sd27_10xs2a2_roothairs.csv,193.9843597
sd27_10xs2a3_roothairs.csv,200.1654268
sd27_10xs2a4_roothairs.csv,248.309771
sd27_10xs2a5_roothairs.csv,255.1479034
sd27_10xs2a6_roothairs.csv,244.8724321
sd27_10xs3a1_roothairs.csv,164.3964966
sd27_10xs3a2_roothairs.csv,149.3391876
sd27_10xs3a3_roothairs.csv,168.4565887
sd27_10xs3a4_roothairs.csv,177.2866382
sd27_10xs3a5_roothairs.csv,182.7640027
sd28_10x1a1_roothairs.csv,273.1560822
sd28_10x1a2_roothairs.csv,168.4418955
sd28_10x1a3_roothairs.csv,252.5275407
sd28_10x1a4_roothairs.csv,179.1832146
sd28_10x1a5_roothairs.csv,194.6280476
sd28_10x1a6_roothairs.csv,158.6571763
sd28_10x1a7_roothairs.csv,173.0841699
sd28_10x2a1_roothairs.csv,192.449202
sd28_10x2a3_roothairs.csv,191.7168274
sd28_10x2a4_roothairs.csv,197.4204878
sd28_10x2a5_roothairs.csv,215.2736053
sd28_10x2a6_roothairs.csv,244.617981
sd28_10x3a1_roothairs.csv,234.5147696
sd28_10x3a2_roothairs.csv,170.151171
sd28_10x4a1_roothairs.csv,235.1386566
sd28_10x4a2_roothairs.csv,257.8128357
sd28_10x5a1_roothairs.csv,201.1088389
sd28_10x5a2_roothairs.csv,187.7347403
sd29_10x1a1_roothairs.csv,189.5445886
sd29_10x1a2_roothairs.csv,183.6967163
sd29_10x2a1_roothairs.csv,175.4949168
sd29_10x2a2_roothairs.csv,198.4521368
sd29_10x2a3_roothairs.csv,192.9046631
sd29_10x2a4_roothairs.csv,177.4573353
sd29_10x3a1_roothairs.csv,220.4615936
sd29_10x3a2_roothairs.csv,204.0122986
sd29_10x3a3_roothairs.csv,186.9776482
sd29_10x3a4_roothairs.csv,181.466208
sd29_10x3a5_roothairs.csv,199.636795
sd29_10x4a1_roothairs.csv,204.8964335
sd29_10x4a2_roothairs.csv,191.3106537
sd29_10x4a3_roothairs.csv,181.2615051
sd29_10x4a4_roothairs.csv,187.9957275
sd29_10x4a5_roothairs.csv,190.1728973
sd29_10x5a1_roothairs.csv,239.1229858
sd29_10x5a2_roothairs.csv,245.6808945
sd29_10x6a1_roothairs.csv,262.6572827
sd29_10x6a2_roothairs.csv,238.5473656
sd29_10x6a3_roothairs.csv,240.155014
sd29_10x6a4_roothairs.csv,191.7351334
sd29_10x7a1_roothairs.csv,175.372052
sd29_10x7a2_roothairs.csv,200.0699768
sd29_10x7a3_roothairs.csv,243.6961445
sd29_10x7a4_roothairs.csv,255.2220631
sd29_10xs1a1_roothairs.csv,242.0029602
sd29_10xs1a2_roothairs.csv,208.5672913
sd29_10xs1a3_roothairs.csv,197.0612461
sd2_10x1a1_roothairs.csv,104.4285621
sd2_10x1a2_roothairs.csv,224.7183838
sd2_10x1a3_roothairs.csv,168.0738108
sd2_10x1a4_roothairs.csv,239.3440326
sd2_10x1a5_roothairs.csv,141.839341
sd2_10x1a6_roothairs.csv,235.4975739
sd2_10x1b1_roothairs.csv,339.651001
sd2_10x1b2_roothairs.csv,315.3565693
sd2_10x1b3_roothairs.csv,153.173417
sd2_10x1c1_roothairs.csv,214.8884992
sd2_10x1c2_roothairs.csv,230.606707
sd2_10x1c3_roothairs.csv,191.2273561
sd2_10x1c4_roothairs.csv,206.7697327
sd2_10x1c5_roothairs.csv,225.2310364
sd2_10x1c6_roothairs.csv,224.3404926
sd2_10x1d1_roothairs.csv,121.4961355
sd2_10x1d2_roothairs.csv,262.3822937
sd2_10x1d3_roothairs.csv,166.2250375
sd2_10x1d4_roothairs.csv,315.3734261
sd2_10x1d5_roothairs.csv,199.3321421
sd2_10x1d6_roothairs.csv,136.0163349
sd2_10x1d7_roothairs.csv,204.1669086
sd2_10x1d8_roothairs.csv,141.1698746
sd2_10x1d9_roothairs.csv,121.9680557
sd2_10x2a1_roothairs.csv,173.2432861
sd2_10x2a2_roothairs.csv,182.2075882
sd2_10x2a3_roothairs.csv,306.5745453
sd2_10x2a4_roothairs.csv,156.8648738
sd2_10x2a5_roothairs.csv,236.4677582
sd2_10x2a6_roothairs.csv,160.0363775
sd2_10x2b1_roothairs.csv,77.11453854
sd2_10x2b2_roothairs.csv,179.7064514
sd2_10x2b3_roothairs.csv,228.7197937
sd2_10x2b4_roothairs.csv,286.7565769
sd2_10x2b5_roothairs.csv,181.9211014
sd2_10x2b6_roothairs.csv,161.8870369
sd2_10x3a1_roothairs.csv,219.2755455
sd2_10x3a2_roothairs.csv,174.4018196
sd2_10x3a3_roothairs.csv,170.4173076
sd2_10x3a4_roothairs.csv,114.9901199
sd2_10x3a5_roothairs.csv,195.3318301
sd2_10x3a6_roothairs.csv,193.6961506
sd2_10x3a8_roothairs.csv,114.9276348
sd2_10x3b1_roothairs.csv,118.1471558
sd2_10x3b2_roothairs.csv,228.8471269
sd2_10x3b3_roothairs.csv,111.1540363
sd2_10x3b4_roothairs.csv,102.9705924
sd2_10x3b5_roothairs.csv,100.9104374
sd2_10x3b6_roothairs.csv,121.2288589
sd2_10x3b7_roothairs.csv,147.1745605
sd2_10x3c1_roothairs.csv,211.985303
sd2_10x3c2_roothairs.csv,179.3946991
sd2_10x3c3_roothairs.csv,174.1908875
sd2_10x3c4_roothairs.csv,116.0567741
sd2_10x3c5_roothairs.csv,203.7250366
sd2_10x3c6_roothairs.csv,169.3468217
sd2_10x3c7_roothairs.csv,182.9901077
sd2_10x3c8_roothairs.csv,133.229923
sd2_10x3c9_roothairs.csv,91.31559986
sd2_10x4a10_roothairs.csv,198.2648008
sd2_10x4a1_roothairs.csv,235.3413826
sd2_10x4a2_roothairs.csv,26.60419408
sd2_10x4a2_roothairs.csv,88.00460316
sd2_10x4a3_roothairs.csv,90.28496552
sd2_10x4a4_roothairs.csv,196.7765205
sd2_10x4a5_roothairs.csv,215.2503367
sd2_10x4a6_roothairs.csv,255.1184092
sd2_10x4a7_roothairs.csv,213.5922474
sd2_10x4a8_roothairs.csv,247.5894089
sd2_10x4a9_roothairs.csv,187.8858891
sd2_10x4b10_roothairs.csv,175.8563969
sd2_10x4b11_roothairs.csv,94.06577149
sd2_10x4b12_roothairs.csv,71.56016007
sd2_10x4b13_roothairs.csv,104.3288184
sd2_10x4b1_roothairs.csv,114.5366364
sd2_10x4b2_roothairs.csv,132.0008686
sd2_10x4b3_roothairs.csv,147.0558472
sd2_10x4b4_roothairs.csv,164.1138916
sd2_10x4b5_roothairs.csv,159.1347351
